PR ID,PR Author,Title,State,Created At,Merged At,Closed At,Labels,Base Branch,Head Branch,Files Changed,Lines Added,Lines Deleted,Commits,Comments,Review Comments,Reviewers,Review States,Draft Status,Linked Issues,Repository ID,"Repository Size (Stars, Forks, Contributors, Commits)","Repository Activity (Commits, PRs, Issues)","Project Phase (Before Major Release, After Major Release, Active Phase)"
2336710198,alan-agius4,ci: update nvm node.js verson to `18.20.5`,closed,2025-02-14T17:11:41Z,,2025-02-14T17:24:58Z,"action: merge, area: build & ci, target: patch",main,nvm-update,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2336694390,angular-robot,build: update cross-repo angular dependencies,open,2025-02-14T17:04:39Z,,,"action: cleanup, area: build & ci, state: blocked, target: patch",main,ng-renovate/cross-repo-angular-dependencies,,,,,,,devversion,,False,,24195339,"96964, 25867, None, None"
2336497878,kirjs,docs: Update guide link in http package md file,open,2025-02-14T15:52:24Z,,,area: docs,main,kirjs-docs-fix-http-link,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2336339211,JeanMeche,refactor(core): Drop `EventEmitter` from the main bundle,open,2025-02-14T14:47:03Z,,,"area: core, detected: breaking change",main,drop-eventemitter,,,,,,,,,True,,24195339,"96964, 25867, None, None"
2335567916,crisbeto,build: update to TypeScript 5.8 RC,closed,2025-02-14T08:56:29Z,,2025-02-14T16:32:54Z,"action: merge, area: build & ci, target: minor",main,ts-5.8-rc,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2335037119,angular-robot,build: update io_bazel_rules_sass digest to c01e884,closed,2025-02-14T01:37:53Z,,2025-02-14T16:34:26Z,"action: merge, area: build & ci, target: patch",main,ng-renovate/io-bazel-rules-sass-digest,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2334889479,mmalerba,WIP: feat(compiler): support tagged template literals in expressions,open,2025-02-13T23:01:27Z,,,area: compiler,main,tag-temp,,,,,,,,,True,,24195339,"96964, 25867, None, None"
2334866278,josephperrott,build: update cross-repo angular dependencies ,closed,2025-02-13T22:40:17Z,,2025-02-14T16:30:20Z,"action: merge, area: build & ci, target: minor",main,pr-takeover-59785,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2334791511,thePunderWoman,ci: fix flakey incremental hydration test,closed,2025-02-13T21:40:55Z,,2025-02-13T22:35:06Z,"action: merge, area: build & ci, target: patch",main,timer-flake,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2334698597,thePunderWoman,build: update cross-repo angular dependencies,closed,2025-02-13T20:39:31Z,,2025-02-13T20:43:49Z,"action: merge, area: build & ci, target: patch",main,pr-takeover-59785,,,,,,,devversion,,False,,24195339,"96964, 25867, None, None"
2334648421,alan-agius4,build: update bazel node.js version to 18.20.5,closed,2025-02-13T20:09:37Z,,2025-02-14T16:31:07Z,"action: merge, area: build & ci, target: patch",main,node-.js-version,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2334646509,thePunderWoman,build: update zone.js pullapprove rule,closed,2025-02-13T20:08:31Z,,2025-02-13T20:16:52Z,"action: merge, area: build & ci, target: patch, PullApprove: disable",main,pa-fix,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2334394734,thePunderWoman,build: update zone.js pullapprove rule,closed,2025-02-13T17:42:10Z,,2025-02-13T19:17:16Z,"action: merge, area: build & ci, target: patch",main,zone-pullapprove,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2334239360,thePunderWoman,"Bump version to ""v19.2.0-next.3"" with changelog.",closed,2025-02-13T16:27:27Z,2025-02-13T16:30:30Z,2025-02-13T16:30:30Z,"action: merge, PullApprove: disable",main,release-stage-19.2.0-next.3,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2333546439,rysavy-dudrtools,docs(localize): added link to add-package.md,closed,2025-02-13T11:27:36Z,,2025-02-13T14:59:40Z,"action: merge, area: i18n, target: patch, area: docs",main,patch-2,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2333414454,rysavy-dudrtools,docs(localize): added link to add-package.md,closed,2025-02-13T10:25:28Z,,2025-02-13T11:27:54Z,cla: no,main,patch-1,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2332486052,dgp1130,release: bump Angular DevTools version to 1.0.23,closed,2025-02-12T23:17:21Z,,2025-02-14T16:31:40Z,"action: merge, target: patch, area: devtools",main,devtools-release-2,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2332222719,atscott,docs: release notes for the v19.1.6 release,closed,2025-02-12T20:16:10Z,,2025-02-12T20:19:16Z,"action: merge, target: minor, PullApprove: disable, area: docs",main,changelog-cherry-pick-19.1.6,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2332193138,atscott,"Bump version to ""v19.1.6"" with changelog.",closed,2025-02-12T19:58:12Z,2025-02-12T20:02:25Z,2025-02-12T20:02:26Z,"action: merge, PullApprove: disable",19.1.x,release-stage-19.1.6,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2332166659,vladboisa,refactor(http): handle angular#24571 todos,open,2025-02-12T19:43:32Z,,,area: common/http,main,patch-5,,,,,,,"pkozlowski-opensource, JeanMeche",,False,,24195339,"96964, 25867, None, None"
2331413401,crisbeto,fix(compiler-cli): handle deferred blocks with shared dependencies correctly,closed,2025-02-12T14:14:24Z,,2025-02-12T17:15:59Z,"action: merge, target: patch, area: compiler",main,59922/dedupe-per-component-deps,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2331105077,angular-robot,docs: update Angular CLI help [main],closed,2025-02-12T12:01:38Z,,2025-02-12T17:19:40Z,"action: merge, target: minor, area: docs",main,update-cli-help-angular-angular-main-bd0828abb045ac1fffa2db7c753f7f4a37d1802e59651adb27c46eaf717f474a,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2331019590,barakiva,Fixed a typo in components-basics documentation,open,2025-02-12T11:19:02Z,,,"action: cleanup, cla: no, area: docs",main,patch-1,,,,,,,bencodezen,,False,,24195339,"96964, 25867, None, None"
2330004940,iteriani,refactor(core): Check in some interfaces for the DI package,closed,2025-02-11T23:35:09Z,,2025-02-13T20:19:31Z,"action: merge, area: core, target: patch, requires: TGP",main,di,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2329065690,moebarox,docs: remove trailing parentheses in example code in linked signal,closed,2025-02-11T15:40:41Z,,2025-02-12T17:20:36Z,"action: merge, cla: yes, target: patch, area: docs",main,fix/remove-trailing-parentheses,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2329035594,hawkgs,refactor(devtools): introduce tree-visualizer-host,open,2025-02-11T15:27:11Z,,,area: devtools,main,devtools/create-tree-visualizer-host,,,,,,,AleksanderBodurri,,False,,24195339,"96964, 25867, None, None"
2328991527,AlirezaEbrahimkhani,docs: change xss doc url to angular new documentation,open,2025-02-11T15:08:29Z,,,area: docs,main,update-xss-doc-url,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2328454980,angular-robot,build: update github/codeql-action action to v3.28.9,closed,2025-02-11T11:14:21Z,,2025-02-13T14:56:48Z,"action: merge, area: build & ci, target: patch",main,ng-renovate/scorecard-action,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2327813547,angular-robot,build: update dependency typescript to v5.8.0-dev.20250211,closed,2025-02-11T06:13:18Z,,2025-02-11T08:36:09Z,"action: merge, area: build & ci, target: patch",main,ng-renovate/typescript-dependencies,,,,,,,atscott,,False,,24195339,"96964, 25867, None, None"
2327701183,Bobokhuja,docs: fix tabs in example code in creating injectable services,closed,2025-02-11T04:25:14Z,,2025-02-12T17:46:55Z,"action: merge, target: patch, area: docs",main,fix/tabs-in-example-code,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2327369933,cexbrayat,refactor(core): use stream in rxResource instead of loader,open,2025-02-10T22:32:05Z,,,area: core,main,refactor/rx-resource-with-stream,,,,,,,atscott,,False,,24195339,"96964, 25867, None, None"
2326921177,JeanMeche,docs(docs-infra): Don't truncate types in symbol extraction,open,2025-02-10T19:06:37Z,,,"area: docs-infra, area: docs, adev: preview",main,docs/type-truncation,,,,,,,"josephperrott, alxhub",,False,,24195339,"96964, 25867, None, None"
2326877440,JeanMeche,docs(docs-infra): inline example in description,closed,2025-02-10T18:45:25Z,,2025-02-12T17:21:54Z,"action: merge, target: patch, area: docs-infra, area: docs, adev: preview",main,docs/59905,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2325353906,crisbeto,fix(common): make types for HttpClient more readable,open,2025-02-10T08:01:49Z,,,"action: review, area: common, target: patch, adev: preview",main,simplify-http-client-types,,,,,,,"atscott, pkozlowski-opensource, alxhub",,False,,24195339,"96964, 25867, None, None"
2325176108,salhi04321,Update README.md,closed,2025-02-10T06:08:51Z,,2025-02-10T06:43:21Z,,main,patch-1,,,,,,,kirjs,,False,,24195339,"96964, 25867, None, None"
2324231181,HaasStefan,feat(compiler-cli): support ts project references,open,2025-02-08T23:50:58Z,,,"area: compiler, detected: feature",main,feat/compiler-cli/project-references,,,,,,,kirjs,,True,,24195339,"96964, 25867, None, None"
2324197031,sinansonmez,Convert gulpfile.js to TS,closed,2025-02-08T21:38:47Z,,2025-02-10T15:45:44Z,,main,patch-3,,,,,,,josephperrott,,False,,24195339,"96964, 25867, None, None"
2324129255,mmalerba,feat(compiler): support void and exponentiation operators in templates,open,2025-02-08T18:50:22Z,,,"area: compiler, detected: feature",main,void-op,,,,,,,crisbeto,,False,,24195339,"96964, 25867, None, None"
2322597853,cexbrayat,refactor(core): use RefactorStreamItem type in rxResource,open,2025-02-07T15:59:22Z,,,area: core,main,refactor/resource-stream-item,,,,,,,alxhub,,False,,24195339,"96964, 25867, None, None"
2322543086,bampakoa,docs: update security guide,open,2025-02-07T15:30:28Z,,,area: docs,main,patch-1,,,,,,,"alxhub, jelbourn, pkozlowski-opensource, JeanMeche, josephperrott",,False,,24195339,"96964, 25867, None, None"
2322366593,chintankavathia,feat(core): signal utils for input and model,open,2025-02-07T14:07:10Z,,,"area: core, detected: feature",main,feat-signal-utils,,,,,,,crisbeto,,False,,24195339,"96964, 25867, None, None"
2322087373,naaajii,docs: update license year,open,2025-02-07T11:38:01Z,,,area: docs,main,docs/license-date,,,,,,,"atscott, JiaLiPassion",,False,,24195339,"96964, 25867, None, None"
2321171754,alxhub,feat(common): introduce experimental `httpResource`,closed,2025-02-07T00:13:22Z,,2025-02-14T18:40:39Z,"action: merge, area: build & ci, area: common, target: minor, detected: feature, adev: preview",main,experimental/resource/http,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2321169844,alxhub,feat(common): introduce experimental `httpResource`,closed,2025-02-07T00:12:32Z,,2025-02-07T00:12:53Z,"area: common, detected: feature",main,experimental/resource/http,,,,,,,"AndrewKushnir, atscott, thePunderWoman",,False,,24195339,"96964, 25867, None, None"
2320988363,AleksanderBodurri,fix(devtools): regressions in component tree,closed,2025-02-06T21:58:06Z,,2025-02-12T17:22:41Z,"action: merge, target: patch, area: devtools",main,devtools-component-tree-fixes,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2320830143,alxhub,"Bump version to ""v19.2.0-next.2"" with changelog.",closed,2025-02-06T20:39:22Z,2025-02-06T20:50:20Z,2025-02-06T20:50:20Z,"action: merge, PullApprove: disable",main,release-stage-19.2.0-next.2,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2320819637,alxhub,docs: release notes for the v19.1.5 release,closed,2025-02-06T20:33:55Z,2025-02-06T20:34:56Z,2025-02-06T20:34:56Z,"action: merge, PullApprove: disable, area: docs",main,changelog-cherry-pick-19.1.5,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2320815795,alxhub,"Bump version to ""v19.1.5"" with changelog.",closed,2025-02-06T20:31:24Z,2025-02-06T20:32:17Z,2025-02-06T20:32:17Z,"action: merge, PullApprove: disable",19.1.x,release-stage-19.1.5,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2320733521,JoostK,fix(compiler-cli): avoid crash in isolated transform operations,closed,2025-02-06T19:47:15Z,,2025-02-13T16:39:21Z,"action: merge, target: patch, area: compiler",main,compiler/fix-isolated-transforms,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2320372959,iurynogueira,fix: add missing import to input behavior,closed,2025-02-06T16:35:57Z,,2025-02-06T19:53:59Z,cla: no,main,fix-form-doc-missing-import,,,,,,,josephperrott,,False,,24195339,"96964, 25867, None, None"
2319958938,hawkgs,docs(docs-infra): replace the WebGL home page animation with a CSS+JS version of it,closed,2025-02-06T13:43:28Z,,2025-02-13T15:03:39Z,"action: merge, target: minor, area: docs-infra, area: docs, adev: preview",main,docs/rework-home-page-animation,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2318836179,angular-robot,build: update io_bazel_rules_sass digest to d829b6a,closed,2025-02-06T01:39:45Z,,2025-02-12T17:47:57Z,"action: merge, area: build & ci, target: patch",main,ng-renovate/io-bazel-rules-sass-digest,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2318665094,crisbeto,Control flow migration fixes,closed,2025-02-05T22:46:33Z,,2025-02-12T17:45:18Z,"action: merge, target: patch, area: migrations",main,59846/control-flow-dep-detection,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2318468863,atscott,feat(router): Allow resolvers to read resolved data from ancestors,open,2025-02-05T20:24:31Z,,,"area: router, target: major, detected: feature",main,resolveWithParentData,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2318399419,atscott,build: remove self from unavailable list,closed,2025-02-05T19:42:57Z,,2025-02-05T20:19:00Z,"action: merge, area: build & ci, target: patch",main,yaml,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2318396701,atscott,refactor(core): Add fake navigation to primitives for code sharing,open,2025-02-05T19:41:18Z,,,"area: core, target: patch, requires: TGP",main,primitives_dom_navigation,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2318155509,pkozlowski-opensource,refactor(core): move LContainer manipulation logic to its own file,open,2025-02-05T17:26:37Z,,,"action: cleanup, area: core, target: patch",main,runtime_refactoring_lcontainer,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2317577789,crisbeto,Invalidate HMR data on errors,closed,2025-02-05T13:03:56Z,,2025-02-12T17:05:35Z,"action: merge, area: core, target: patch, area: compiler",main,hmr-try-catch,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2316158383,arturovt,refactor(docs-infra): lazy-load `EmbeddedTutorialManager` in `adev-tutorial`,open,2025-02-04T21:13:22Z,,,area: docs-infra,main,refactor/docs-infra-tutorial-injectEmbeddedTutorialManager,,,,,,,alxhub,,False,,24195339,"96964, 25867, None, None"
2315789439,alxhub,fix(core): fix race condition in resource(),closed,2025-02-04T17:41:50Z,,2025-02-05T23:01:05Z,"action: merge, area: core, target: minor",main,fix-resource-race,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2314733961,muhammadali1658,docs: fix broken link of FID in Incremental Hydration,closed,2025-02-04T10:30:46Z,,2025-02-05T17:01:34Z,"action: merge, target: patch, area: docs",main,patch-1,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2314277391,angular-robot,build: update dependency typescript to v5.8.0-dev.20250204,closed,2025-02-04T06:12:50Z,,2025-02-04T14:05:08Z,"action: merge, area: build & ci, target: patch",main,ng-renovate/typescript-dependencies,,,,,,,devversion,,False,,24195339,"96964, 25867, None, None"
2313808497,wadie,fix(docs-infra): reset sandbox runtime on template change,closed,2025-02-03T22:34:19Z,,2025-02-05T23:01:36Z,"action: merge, target: patch, area: docs-infra",main,fix-template-switch,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2313763369,pkozlowski-opensource,refactor(core): move directive matching logic to a separate file,closed,2025-02-03T22:13:59Z,,2025-02-05T16:56:34Z,"action: merge, area: core, target: patch",main,runtime_refactor_element_first_pass,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2312763212,X3TSr,docs: correcting a typo,closed,2025-02-03T13:38:34Z,,2025-02-11T15:43:31Z,"action: cleanup, cla: no, target: patch",main,patch-1,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2312500716,lmartorella,Flag to adhere to standard HTML Shadow Dom style encapsulation,open,2025-02-03T11:34:18Z,,,area: elements,main,fix/shared-style-in-shadow-dom,,,,,,,thePunderWoman,,False,,24195339,"96964, 25867, None, None"
2312020721,angular-robot,build: lock file maintenance,open,2025-02-03T08:22:30Z,,,"action: merge, area: build & ci, merge: caretaker note, target: minor, PullApprove: disable",main,ng-renovate/lock-file-maintenance,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2311278769,JeanMeche,docs: Use `inject` for DI,open,2025-02-02T14:57:45Z,,,area: docs,main,docs/inject,,,,,,,,,True,,24195339,"96964, 25867, None, None"
2310900165,bampakoa,feat(core): add function based error handler,open,2025-02-01T19:13:47Z,,,"action: discuss, area: core, detected: feature",main,error-handling,,,,,,,"alxhub, JeanMeche",,False,,24195339,"96964, 25867, None, None"
2310761602,JeevanMahesha,"docs: extend Angular CLI installation instructions for pnpm, yarn, an…",open,2025-02-01T13:22:34Z,,,"area: docs, adev: preview",main,feat/add-pnpm-yarn-bun-cli-support,,,,,,,crisbeto,,False,,24195339,"96964, 25867, None, None"
2310729596,crisbeto,feat(core): support TypeScript 5.8,closed,2025-02-01T12:03:33Z,,2025-02-03T22:00:44Z,"action: merge, area: core, target: minor, detected: feature",main,ts-5.8,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2310713932,Anxhul10,refactor: Replace static content with dynamic data in Footer component,open,2025-02-01T11:21:29Z,,,"area: docs, adev: preview",main,main,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2310686403,angular-robot,build: update dependency angular-split to v19,closed,2025-02-01T10:11:16Z,,2025-02-03T22:00:14Z,"action: merge, area: build & ci, target: patch, adev: preview",main,ng-renovate/angular-split-19-x,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2310089042,arturovt,refactor(core): inline `isFactory` within `getNodeInjectable`,open,2025-01-31T21:56:33Z,,,area: core,main,refactor/core-NodeInjectorFactory,,,,,,,crisbeto,,False,,24195339,"96964, 25867, None, None"
2309259181,arturovt,refactor(core): simplify `concatStringsWithSpace`,closed,2025-01-31T13:41:10Z,,2025-02-13T15:10:48Z,"action: merge, area: core, target: patch",main,refactor/core-concatStringsWithSpace,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2309253678,arturovt,refactor(common): remove redundant `transferCacheInterceptorFn` dependencies,closed,2025-01-31T13:39:30Z,,2025-02-13T15:11:21Z,"action: merge, area: common, target: patch",main,refactor/common-transferCacheInterceptorFn-deps,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2309207997,Humberd,refactor(core): remove legacy microtask effect,open,2025-01-31T13:23:58Z,,,"area: core, target: patch, area: docs-infra, area: docs, adev: preview",main,remove-microtask-effect,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2308773057,olemartinsorli,docs: fix misspelled link text in overview.md,closed,2025-01-31T10:34:35Z,,2025-02-03T21:59:19Z,"action: merge, target: patch, area: migrations, area: docs",main,patch-2,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2308595488,crisbeto,Handle const enums in HMR replacement function,closed,2025-01-31T08:52:10Z,,2025-02-03T21:58:35Z,"action: merge, target: patch, area: compiler",main,hmr-const-enum,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2308043725,pkozlowski-opensource,Runtime refactor element start end,closed,2025-01-31T00:45:13Z,,2025-02-04T06:09:37Z,area: core,main,runtime_refactor_element_start_end,,,,,,,,,True,,24195339,"96964, 25867, None, None"
2307812410,arturovt,refactor(platform-browser): remove redundant `DomEventsPlugin` dependencies,closed,2025-01-30T21:54:53Z,,2025-02-03T21:57:48Z,"action: merge, area: core, target: patch",main,refactor/platform-browser-DomEventsPlugin-deps,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2307808869,arturovt,refactor(common): drop platform checks in `HttpXsrfCookieExtractor`,open,2025-01-30T21:52:05Z,,,area: common,main,refactor/common-HttpXsrfCookieExtractor,,,,,,,pkozlowski-opensource,,False,,24195339,"96964, 25867, None, None"
2307805009,arturovt,refactor(core): drop platform check in `ImagePerformanceWarning`,open,2025-01-30T21:49:00Z,,,"area: core, target: patch, action: presubmit",main,refactor/core-ImagePerformanceWarning,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2307501750,luangong,docs: Fix wording for Angular CLI end-to-end testing,closed,2025-01-30T18:30:10Z,,2025-02-03T21:56:42Z,"action: merge, target: patch, area: docs",main,patch-2,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2307399024,pkozlowski-opensource,refactor(core): reuse existing logic in ComponentRef impl,closed,2025-01-30T17:33:21Z,,2025-02-03T21:57:13Z,"action: merge, area: core, target: patch",main,runtime_refactor_component_ref_flags_and_hydration,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2306611995,angular-robot,build: update dependency saucelabs to v9,closed,2025-01-30T11:12:52Z,,2025-02-12T17:39:33Z,"action: merge, area: build & ci, target: patch",main,ng-renovate/saucelabs-9-x,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2306020382,giddyiddy,Update README.md,closed,2025-01-30T04:31:33Z,,2025-01-30T04:32:56Z,,main,patch-1,,,,,,,kirjs,,False,,24195339,"96964, 25867, None, None"
2305758132,shicks,feat(common): throw error for suspicious date patterns,open,2025-01-29T23:39:23Z,,,"area: common, breaking changes, target: major, detected: feature, detected: breaking change",main,patch-1,,,,,,,"pkozlowski-opensource, atscott, kirjs",,False,,24195339,"96964, 25867, None, None"
2305737049,alxhub,"Bump version to ""v19.2.0-next.1"" with changelog.",closed,2025-01-29T23:17:21Z,2025-01-29T23:17:56Z,2025-01-29T23:17:56Z,"action: merge, PullApprove: disable",main,release-stage-19.2.0-next.1,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2305731974,mmalerba,fix(core): preserve tracing snapshot until tick finishes,closed,2025-01-29T23:12:23Z,,2025-02-05T17:00:51Z,"action: merge, area: core, target: minor",main,tracing,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2305729537,alxhub,docs: release notes for the v19.1.4 release,closed,2025-01-29T23:10:10Z,2025-01-29T23:11:56Z,2025-01-29T23:11:56Z,"action: merge, PullApprove: disable, area: docs",main,changelog-cherry-pick-19.1.4,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2305727544,alxhub,"Bump version to ""v19.1.4"" with changelog.",closed,2025-01-29T23:08:12Z,2025-01-29T23:08:33Z,2025-01-29T23:08:33Z,"action: merge, PullApprove: disable",19.1.x,release-stage-19.1.4,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2305710923,atscott,refactor(core): move callAndReportToErrorHandler to bootstrap file,closed,2025-01-29T22:56:10Z,,2025-02-03T21:54:46Z,"action: merge, area: core, target: patch",main,movecallandreport,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2305632222,dgp1130,docs: update `zip` command and link to recent DevTools commits,closed,2025-01-29T21:57:06Z,,2025-02-14T19:32:04Z,"action: merge, target: patch, area: docs",main,devtools-docs,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2305630544,dgp1130,release: bump Angular DevTools version to 1.0.22,closed,2025-01-29T21:56:17Z,,2025-02-13T14:50:42Z,"action: merge, target: patch",main,devtools-release,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2305386996,arturovt,fix(core): check whether application is destroyed before initializing event replay,open,2025-01-29T20:00:28Z,,,area: core,main,fix/core-event-replay-check-appRef-destroyed,,,,,,,crisbeto,,False,,24195339,"96964, 25867, None, None"
2305099664,angular-robot,build: update github/codeql-action action to v3.28.8,closed,2025-01-29T17:31:23Z,,2025-02-03T21:54:11Z,"action: merge, area: build & ci, target: patch",main,ng-renovate/scorecard-action,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2305092596,angular-robot,build: update cross-repo angular dependencies,closed,2025-01-29T17:27:50Z,,2025-02-14T16:41:37Z,"action: merge, area: build & ci, state: blocked, target: patch",main,ng-renovate/cross-repo-angular-dependencies,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2304926355,GerardEst,docs: add clarification for sourceLocale location in angular.json,closed,2025-01-29T16:04:55Z,,2025-02-03T21:53:37Z,"action: merge, target: patch, area: docs",main,patch-1,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2304687727,muhammadali1658,docs: fix spelling of 'static-site',closed,2025-01-29T14:22:03Z,,2025-01-29T16:45:23Z,"action: merge, cla: yes, target: patch, area: docs",main,patch-1,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2304347670,alan-agius4,docs: replace `provideServerRoutesConfig` with `provideServerRouting`,closed,2025-01-29T11:50:39Z,,2025-02-03T21:53:07Z,"action: merge, target: patch, area: docs, adev: preview",main,provideServerRouting-name,,,,,,,,,False,,24195339,"96964, 25867, None, None"
2304173856,alan-agius4,ci: update to latest version of dev-infra actions,closed,2025-01-29T10:26:43Z,2025-01-29T12:29:59Z,2025-01-29T12:30:00Z,"action: merge, area: build & ci, target: lts",18.2.x,dev-infra-actions,,,,,,,,,False,,24195339,"96964, 25867, None, None"
