Issue ID,Issue State,Issue Title,Comment ID,Author,Created At,Comment Body
4378,closed,Is there a way to show mouse pointer in puppeteer?,2660084703,bvandercar-vt,2025-02-14T19:14:22Z,Recommend using the package [Ghost-Cursor](https://github.com/Xetera/ghost-cursor)
13594,closed,chore: release main,2658930465,release-please[bot],2025-02-14T10:33:09Z,"🤖 Created releases:

- [puppeteer-v24.2.1](https://github.com/puppeteer/puppeteer/releases/tag/puppeteer-v24.2.1)
- [puppeteer-core-v24.2.1](https://github.com/puppeteer/puppeteer/releases/tag/puppeteer-core-v24.2.1)

:sunflower:"
1648,closed,Having trouble with page.type not typing all characters,353875994,ggirodda,2017-12-25T15:30:01Z,"Hello, I have the same issue on a page wich have two inputs text. The last one is incomplete, I often get 7 characters instead of 8"
1648,closed,Having trouble with page.type not typing all characters,353876699,Nagisan,2017-12-25T15:43:38Z,"A bit more troubleshooting since my initial post, this page is pulling data from a database and Puppeteer is losing focus on the field that doesn't get completed (if I add a chai expect in after each page.type, when it fails to fill out a field completely the screenshot it takes does not have focus on the input field).

I think what may be happening is puppeteer is just running too quickly and it begins filling in the fields, at some point during this the page finishes getting data from the server and refreshes the page (not a browser refresh.....I'm using React & Redux, so the state updates with the fetched data and refreshes the display).

This loss of focus is not ever seen by a user (because they won't select an input as quickly as puppeteer will) so it's only an issue with puppeteer itself, I can force it to work fine if I make puppeteer wait 500ms after landing on the page (which is enough time for DB calls to resolve locally but may not work in my remote environment).

I've also tried waiting for networkidle and what not, but I'm getting to this page with a click action not a network call so I don't think I can easily wait for networkidle.

Any suggestions on how best to work around this issue? I don't like waiting for a static time because it will just introduce test flakiness in different environments."
1648,closed,Having trouble with page.type not typing all characters,355221286,aslushnikov,2018-01-04T08:06:29Z,"> Any suggestions on how best to work around this issue? I don't like waiting for a static time because it will just introduce test flakiness in different environments.

@Nagisan I'd try a few options here:
- if the page fetches something over network and you know the url it loads, you can subscribe to the [`requestfinished`](https://github.com/GoogleChrome/puppeteer/blob/master/docs/api.md#event-requestfinished) event and wait for the request to finish
- if you have access to the website codebase, you might issue a call to `console.timeStamp` with some label, e.g. `console.timeStamp('mynicelabel')`. In puppeteer, you'll get a related [`metrics`](https://github.com/GoogleChrome/puppeteer/blob/master/docs/api.md#event-metrics) event with a `'mynicelabel'` title 

"
1648,closed,Having trouble with page.type not typing all characters,362355249,aficiomaquinas,2018-02-01T18:18:42Z,"Is this the expected behavior? I'm having the same problem. The page I'm trying to type into does not fetch anything over the network, so there is no use in subscribing to anything, afaic. How can I prevent this issue? It seems to me that it does not work as expected."
1648,closed,Having trouble with page.type not typing all characters,364900895,Tzook,2018-02-12T11:50:32Z,"Here's a patch to overcome this method until it is fixed:
`    await page.evaluate((text) => {
        (document.getElementById('my-input')).value = text;
      }, ""text-to-inject"");`"
1648,closed,Having trouble with page.type not typing all characters,427016172,UmairTehsin,2018-10-04T13:21:51Z,"In my case below mentioned was solution
await page.type(""Selector"", ""Value"");
await page.keyboard.press('Enter');"
1648,closed,Having trouble with page.type not typing all characters,427073872,slava-lu,2018-10-04T15:59:18Z,still a problem.
1648,closed,Having trouble with page.type not typing all characters,427254035,UmairTehsin,2018-10-05T05:52:41Z,"you can also check by
await page.click(Selector);
await page.keyboard.type('text');
await page.kyboard.press('Enter');"
1648,closed,Having trouble with page.type not typing all characters,427313241,slava-lu,2018-10-05T10:09:20Z,"@UmairTehsin I do have workaround as described earlier ` await popup.evaluate((text) => { (document.getElementById('password')).value = text; }, user.password);`
I just wanted to point out that this issue still exist"
1648,closed,Having trouble with page.type not typing all characters,427848283,moltar,2018-10-08T14:07:26Z,Having a similar problem. Having 2 consecutive `await page.type(...)` (e.g. username and password). I am seeing that Puppeteer does not change focus from username to password in time. Part of the password is typed into the username field.
1648,closed,Having trouble with page.type not typing all characters,430754331,RobinNagpal,2018-10-17T19:16:27Z,"> Here's a patch to overcome this method until it is fixed:
> `await page.evaluate((text) => { (document.getElementById('my-input')).value = text; }, ""text-to-inject"");`

This  is not useful in react project as it doesn't trigger onChange handler"
1648,closed,Having trouble with page.type not typing all characters,431755748,liorur,2018-10-22T07:04:54Z,"Ran into the same issue, after playing around for a while i discovered this little hack produces a persistent result
```javascript
const input = await page.$(`input.inputClass`);
await input.press('Backspace');
await input.type(text);
```
"
1648,closed,Having trouble with page.type not typing all characters,433545434,jsilvia721,2018-10-26T21:14:36Z,"> > Here's a patch to overcome this method until it is fixed:
> > `await page.evaluate((text) => { (document.getElementById('my-input')).value = text; }, ""text-to-inject"");`
> 
> This is not useful in react project as it doesn't trigger onChange handler

@RobinNagpal Do you know if there is a way to do this and trigger the onchange handler?"
1648,closed,Having trouble with page.type not typing all characters,438587158,vchenin,2018-11-14T08:59:45Z,"Hi there!

I think this problem can be solved by waiting for element or attribute which will be created by framework (Angular, jComponent, React, Vue, etc.) engine on browser side.

For example, in my case in authentication form exist button for submit which enabled by default. Component disable this button if there are empty required fields when form initialization and pre-validation finished.

```javascript
await page.waitFor('button[name=""submit""][disabled]')
```
Therefore, when it exists, it means that form elements are ready for input."
1648,closed,Having trouble with page.type not typing all characters,439470425,vchenin,2018-11-16T17:41:08Z,"And after typing:
```javascript
await page.type('#email', 'email@example.com')
await page.type('#password', 'secret')
```
waiting for completion of form validation:
```javascript
await page.waitFor('button[name=""submit""]:not([disabled])')
```
then process the form:
```javascript
await page.click('button[name=""submit""]')
```"
1648,closed,Having trouble with page.type not typing all characters,439483004,RobinNagpal,2018-11-16T18:26:41Z,"This works for me.

```
export async function typeInInputElement(page, inputSelector, text) {
  await page.evaluate((inputSelector, text) => {
    // Refer to https://stackoverflow.com/a/46012210/440432 for the below solution/code
    const inputElement = document.querySelector(inputSelector);
    const nativeInputValueSetter = Object.getOwnPropertyDescriptor(window.HTMLInputElement.prototype, 'value').set;
    nativeInputValueSetter.call(inputElement, text);

    const ev2 = new Event('input', {bubbles: true});
    inputElement.dispatchEvent(ev2);

  }, inputSelector, text);
}
```"
1648,closed,Having trouble with page.type not typing all characters,450550381,rienheuver,2018-12-30T10:02:46Z,"I was having trouble with the page not having fully loaded yet. The fix for me was to add this as second parameter to `page.goto`:
```
{waitUntil: 'networkidle2'}
```
This makes it wait until there have been no more network requests for the last 500ms. So the total `page.goto` looks like this:
```
await page.goto('https://example.com', {waitUntil: 'networkidle2'});
```
Hope this helps someone out :smile: "
1648,closed,Having trouble with page.type not typing all characters,450842071,Fetz,2019-01-02T11:33:29Z,"Another thing that can cause issues with the type, is animations.

If you have any animation being done in the input (directly to the input or a parent element) you should wait until the animation is finished before using the `page.type` or `element.type`.

for example a bootstrap modal:
```javascript
await page.click('[data-target=""#createUserDialog""]'); // show the modal
await page.waitForSelector('#createUserDialog', {visible: true})); // wait for the modal to be visible

const animationTime = 800;
await new Promise((resolve) => setTimeout(resolve, animationTime)); // wait for animation to finish
await page.type('#message', 'if the message is longer, the easy is to replicate the issue with the input');
```"
1648,closed,Having trouble with page.type not typing all characters,451532007,fringd,2019-01-04T18:45:27Z,Seems a lot of people are still seeing this. Can we re-open it?
1648,closed,Having trouble with page.type not typing all characters,451532320,fringd,2019-01-04T18:46:32Z,^^ @aslushnikov ^^
1648,closed,Having trouble with page.type not typing all characters,451533745,fringd,2019-01-04T18:51:38Z,"My own test was not making any network connections at all, and I've disable animations, but seems to still be flaking with random characters missing.

I have multiple tests running in multiple tabs, I think this is part of the problem, since I can't reproduce if I run a single test suite in isolation. "
1648,closed,Having trouble with page.type not typing all characters,451553714,Fetz,2019-01-04T20:04:45Z,@fringd if the inputs are simple input fields (without any fancy behaviours when typing) you can set directly the input value instead of using `type`
1648,closed,Having trouble with page.type not typing all characters,451554236,Fetz,2019-01-04T20:06:49Z,@fringd as well check if you not forgetting to use await in any `type`
1648,closed,Having trouble with page.type not typing all characters,451567270,fringd,2019-01-04T21:01:40Z,Okay I'll try to verify this is not a missing await somewhere. Will update
1648,closed,Having trouble with page.type not typing all characters,451896846,fenilkanjani,2019-01-07T10:52:15Z,"Trying to input same text in two fields with same values (password and confirm password) on a page after `networkidle2`. It does not type all the characters every time making the test flaky. The code looks something like this: 

```
await page.goto('myurl', {waitUntil: 'networkidle2', ...myOtherOptions})
await page.waitFor('.js--new-password')
await page.type('.js--new-password input', 'test@1234')
await page.type('.js--confirm-password input', 'test@1234')
```

@aslushnikov ^ Any suggestions?"
1648,closed,Having trouble with page.type not typing all characters,453346707,fringd,2019-01-11T02:18:02Z,"this looks a lot like the test I have that's failing @fenilkanjani. Mine's a little more complex, so it's harder to isolate."
1648,closed,Having trouble with page.type not typing all characters,453347001,fringd,2019-01-11T02:18:54Z,@fenilkanjani are you running multiple tests in parallel like me? Multiple tabs and threads in jest?
1648,closed,Having trouble with page.type not typing all characters,453384999,aslushnikov,2019-01-11T05:41:01Z,"@fringd @fenilkanjani are you guys running headless or headful? If you have a good repro that I can run and debug locally, feel free to file a separate issue. "
1648,closed,Having trouble with page.type not typing all characters,453392552,fringd,2019-01-11T06:27:57Z,"I'm running headless

On Fri, Jan 11, 2019 at 12:41 AM Andrey Lushnikov <notifications@github.com>
wrote:

> @fringd <https://github.com/fringd> @fenilkanjani
> <https://github.com/fenilkanjani> are you guys running headless or
> headful? If you have a good repro that I can run and debug locally, feel
> free to file a separate issue.
>
> —
> You are receiving this because you were mentioned.
> Reply to this email directly, view it on GitHub
> <https://github.com/GoogleChrome/puppeteer/issues/1648#issuecomment-453384999>,
> or mute the thread
> <https://github.com/notifications/unsubscribe-auth/AAQpRUBSs9W19uDW4Nua5t6su_5eypSzks5vCCQHgaJpZM4RLOeS>
> .
>
"
1648,closed,Having trouble with page.type not typing all characters,453655198,fringd,2019-01-11T21:01:37Z,"I'm also filling out multiple text inputs in one tab while controlling multiple pages in multiple threads.

I haven't got a ton of time for a minimal repro atm :("
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530261272,entrptaher,2019-09-11T07:38:13Z,"I don't get any error with your code. Can you try with proxy/vpn? 

![image](https://user-images.githubusercontent.com/8284972/64677424-5a34b800-d499-11e9-8226-70634272fe69.png)
"
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530261936,mathiasbynens,2019-09-11T07:40:18Z,"This doesn't seem to be a bug in Puppeteer, but rather with the website which redirect-loops in certain scenarios."
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530316830,AndrejGajdos,2019-09-11T10:14:57Z,"@entrptaher I tried VPN and US endpoint and it really works.

@mathiasbynens Yes, website does too many redirects for requests from different location. 

I am wondering, why I get this error in Puppeteer but not in desktop browser?


"
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530327623,entrptaher,2019-09-11T10:49:13Z,"It's probably checking some fingerprint or anti bot measurements. You can try https://www.npmjs.com/package/puppeteer-extra-plugin-stealth to see if you have any success. Also, you can try with proxies. "
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,530329905,mathiasbynens,2019-09-11T10:56:44Z,"Closing this as it's not a bug in Puppeteer. Thanks, everyone!"
4919,closed,net::ERR_TOO_MANY_REDIRECTS if I want to open website in puppeteer,2658385705,jiao1187875445,2025-02-14T06:25:18Z,"@mathiasbynens @entrptaher I encountered the same problem, but strangely, the version 19 I used before was good, but when I upgraded to 24.2, this problem occurred. I tried version 23.11.1 again and it was also good. If it's not related to puppeteer, the effect after switching versions should be consistent."
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,752392373,QAnders,2020-12-30T09:39:02Z,"This is not any ""official"" answer, just trying to help out... :)

This most often has to do with some object is ""spilling over"" to the second page due to margins and/or padding which can't be seen. I often alter my css and draw borders around the objects (`style=""border: 1px solid red;""`) so you can see where the objects ends and what is spilling over.

Most often your local browser (Chrome is of course best to use) agrees with Puppeteer so load your HTML in the browser an select to ""Print..."" (set printer to ""Save as PDF"" or similar) and you'll see in the preview how many pages it's going to print. 
The alter your css to lessen the height/width of your objects to make sure only one page is printed.

If you are using a header/footer in Puppeteer then you need to make room for those as well so you'd have to lessen your height of the ""page"". There also it helps to add a border around the header and footer to make it visible. **NB!** somethins the footer is added as a tiny small box so make sure you add some ""font-size"" to the header/footer objects.

Sometimes it helps adding this if no obvious object is spilling over:
```
        @media print {
            /* prevent blank page at end */
            table:last-of-type { page-break-after: auto; }
            html, body {
                height: 100%;
            }
        }
```"
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,1166337779,stale[bot],2022-06-25T18:16:55Z,"We're marking this issue as unconfirmed because it has not had recent activity and  we weren't able to confirm it yet. It will be closed if no further activity occurs within the next 30 days.
"
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,1194495697,stale[bot],2022-07-25T19:06:38Z,"We are closing this issue. If the issue still persists in the latest version of Puppeteer, please reopen the issue and update the description. We will try our best to accomodate it!
"
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,1658710050,pushmiq,2023-07-31T16:16:36Z,still happens
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,2444317740,Lionberg,2024-10-29T13:51:32Z,And still happening... 
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,2594704267,heytulsiprasad,2025-01-16T07:21:03Z,"No idea if it's my code or puppeteer, but it does happen for me. 
Tried above fix by adding in css, no result."
6704,closed,pdf always print an extra page. last page always blank. Unexpected white footer in last 2nd page.,2655046439,againer,2025-02-12T23:13:23Z,"I was able to remove the extra blank page with `pageRanges` and a little bit of jank. The css solutions I found all over the inet didn't do anything for me.
```javascript

// metadata.height for us is a mapping between format and pixels based on 96 DPI - Chrome Headless default
// https://pptr.dev/api/puppeteer.pdfoptions
// IE: `Letter` -> 1056; `A0` -> 4493; etc.
const totalPages = await page.evaluate(
    (height) => Math.round(document.body.scrollHeight / (height || 1056)), metadata.height);

await page.pdf({...params, pageRanges: `1-${totalPages}`});
```

I support dynamic paper `format` in my system. If you are supporting only `Letter`, then you can probably get away with using:
```javascript
const totalPages = await page.evaluate(() => Math.round(document.body.scrollHeight / (1056)));
await page.pdf({...params, pageRanges: `1-${totalPages}`});
```"
13599,closed,Unexpected change in `⁠proxyServer`,2647134073,OrKoN,2025-02-10T07:20:14Z,"I do not see any changes related to the proxy server option in https://github.com/puppeteer/puppeteer/compare/puppeteer-v23.11.1...puppeteer-v24.2.0 Do you have a more specific range when the behavior changed for you?

Could you please provide the proxy server implementation that you are using?"
13599,closed,Unexpected change in `⁠proxyServer`,2647138026,OrKoN,2025-02-10T07:22:56Z,Our tests pass with a full URL as previously https://github.com/puppeteer/puppeteer/blob/main/test/src/proxy.spec.ts#L186
