Issue ID,Issue State,Issue Title,Comment ID,Author,Created At,Comment Body
87,closed,Unsupported display server type tty when running without display manager,864496327,rustdesk,2021-06-20T04:04:40Z,"> I'd want to figure out how I'd go about it or whether it's even doable before agreeing to anything though.

Thanks :)"
87,closed,Unsupported display server type tty when running without display manager,864496540,rustdesk,2021-06-20T04:07:53Z,"> doable

There is Wayland support (screen capture and input control) in https://github.com/H-M-H/Weylus/ with rust, I believe it is doable."
87,closed,Unsupported display server type tty when running without display manager,1133636341,lstep,2022-05-21T13:40:56Z,"Hello,

I just downloaded version 1.1.9 (latest, as of today), on an Ubuntu Linux, starting from tty with `startx`, I thought the bug would be corrected on version 1.1.9, but I still get the error message `Unsupported display server tty, x11 expected` :-(. 
```
$ ps -e |grep tty
   4000 tty1     00:00:00 login
   4089 tty1     00:00:00 bash
   4683 tty2     07:33:45 Xorg
```
I guess that's because I switched to `tty2` before running `startx`, and your code only checks the tty that has the login process (as I see from the patch).


```
$ rustdesk --version
1.1.9
```
"
87,closed,Unsupported display server type tty when running without display manager,1133815751,rustdesk,2022-05-22T04:24:30Z,Really? @mtoohey31 could you please take a look?
87,closed,Unsupported display server type tty when running without display manager,1133917279,mtoohey31,2022-05-22T15:15:18Z,"Sorry, I've been using Wayland (and haven't been using rustdesk) for a while now, so I'm probably not the best person to test this as it would require a lot of setup. However, I could be wrong, but I don't think from looking at it that `get_display_server_of_session` is limited operating on any specific tty, I'm pretty sure it will operate on the session its called with, regardless of what tty it corresponds to. The function that calls it (`get_display_server`) will always call it with the session of seat0 though, so maybe that's related?

Looking back on the code for `get_display_server_of_session` this many months later it could definitely use a rewrite; there's got to be a way to accomplish this without running so many shell commands. But again, I don't have the setup to test it..."
87,closed,Unsupported display server type tty when running without display manager,1133921942,rustdesk,2022-05-22T15:38:18Z,"> get_display_server_of_session

Thanks"
87,closed,Unsupported display server type tty when running without display manager,1134607992,lstep,2022-05-23T12:23:46Z,"From what I see in the code (but I'm not a Rust user), it gets the tty where the login process is running, but from what I see from my list of processes, I only have a login process on tty1, but (I don't know why), none shown on tty2, although I *am* logged in on tty2 (did a ALT-F2 to change).

```
$ ps -e |grep tty
   4000 tty1     00:00:00 login
   4089 tty1     00:00:00 bash
   4683 tty2     07:33:45 Xorg
```"
87,closed,Unsupported display server type tty when running without display manager,2661697541,schrmh,2025-02-17T00:15:33Z,"Looks like it is still an issue. (Also tried the flatpak, as recommended in the Artix issue.)
Also using startx,
then Arch Linux as a distro (so systemd)
and FVWM3 as a WM.

And it would be nice if there was any option to ignore that (setting, button, command line switch) since it blocks incoming connections...."
9570,closed,"fix: installed, copy&paste, special format",2401761906,Paolo-O,2024-10-09T09:06:18Z,"Thank you very much fufesou.
Unfortunately (probably due to my old age, 70) I have no idea of how to apply the fix or if it will be implemented in a future release.
I tried the overnight 1.3.2 and it was not working as the 1.3.1.
May you please help me?"
9570,closed,"fix: installed, copy&paste, special format",2402119385,fufesou,2024-10-09T11:57:55Z,@Paolo-O Do you use the nightly build as the controlled side?
9570,closed,"fix: installed, copy&paste, special format",2402177728,Paolo-O,2024-10-09T12:25:32Z,"I used the following site:
https://github.com/rustdesk/rustdesk/releases/tag/nightly
Is it the controlled side that you mean?
"
9570,closed,"fix: installed, copy&paste, special format",2402194061,fufesou,2024-10-09T12:31:50Z,"> https://github.com/rustdesk/rustdesk/releases/tag/nightly

Yes, use this executable on the remote(controlled) side. If you have installed 1.3.1, you need to upgrade to the nightly(1.3.2) version.

If you have an issue when using the nightly build as the controlled side, please also upload a short video if possible.
"
9570,closed,"fix: installed, copy&paste, special format",2402319481,Paolo-O,2024-10-09T13:14:22Z,"Eventually I understood that you meant the pc that I need to control.
You are right, I did not use 1.3.2 on the controlled side.
Now I do and IT WORKS.
Thatnk you very very much to be so patient with helping me!!!"
9570,closed,"fix: installed, copy&paste, special format",2657580047,ZarzueloM,2025-02-13T19:54:15Z,"Hello! I had the same issue with v1.3.1 too. I just updated to v1.3.7, but still have the problem with formulas and when copy/cut a whole column in Excel."
9570,closed,"fix: installed, copy&paste, special format",2661347552,fufesou,2025-02-16T09:44:05Z,"> but still have the problem with formulas and when copy/cut a whole column in Excel.

Hi, I tried copying cells with formulas. It works for me. Maybe there are some cases that need to be improved.
Can you upload a short video so I can understand more about what is going on?



https://github.com/user-attachments/assets/f4d33226-f30c-4cac-933a-24bd6a3c4284

"
3592,closed,Unable to connect to ubuntu with dummy display. (Ver 1.2.0),1464885460,fufesou,2023-03-11T10:58:43Z,"@j7b3y Thanks for your feedback. I'll try to learn more on ""xserver-xorg-video-dummy"".

I cannot open  [your gist.github.com](https://gist.github.com/j7b3y/ad33a48bad815310697d33d50badcb49#file-xorg-conf). Could you please attach the file here.

BTW, I guess the error may be caused by account login.
I see invalid `XAUTHORITY` from the log.

> [2023-03-10 21:00:30.240818 +09:00] INFO [src/server.rs:388] XAUTHORITY=Err(NotPresent)


"
3592,closed,Unable to connect to ubuntu with dummy display. (Ver 1.2.0),1464917933,j7b3y,2023-03-11T13:59:16Z,"excuse me.
I have uploaded the file.
I'm out of town right now, so I'll check later.
[xorg.conf.txt](https://github.com/rustdesk/rustdesk/files/10948665/xorg.conf.txt)
"
3592,closed,Unable to connect to ubuntu with dummy display. (Ver 1.2.0),1493260210,fufesou,2023-04-02T08:03:40Z,"This PR may fix this issue. 
 https://github.com/rustdesk/rustdesk/pull/3855


I didn't test the same case.
I've tested starting an xrdp session. Rustdesk connection can be established.
They should be the same behavior.

I'm out of home. I'll test the same case later."
2835,closed,tcp tunneling doesnt work correctly with multiple tunnels,1384816170,rustdesk,2023-01-17T04:24:11Z,"TCP tunnel will be refactored (in our milestone) in the future, current implementation will not be maintained any more."
2835,closed,tcp tunneling doesnt work correctly with multiple tunnels,1399500796,mherrmann3,2023-01-22T14:16:39Z,"(I also had similar issues; I found that it it works well for a while (3 ports), but eventually, all local ports are forwarded to the last-specified remote port.)

Looking forward to the new implementation!"
2835,closed,tcp tunneling doesnt work correctly with multiple tunnels,2653614256,MikeT-KBU,2025-02-12T12:46:25Z,Any new infos? It is been over 2 Years already. We must use Teamviewer and can't switch to RustDesk before the Port Forwarding Feature is working correctly.
2835,closed,tcp tunneling doesnt work correctly with multiple tunnels,2653617764,rustdesk,2025-02-12T12:47:46Z,"No plan yet, port forwarding is not our priority, you might choose the other product. Or you hire some one to fix, it is open source any way."
2835,closed,tcp tunneling doesnt work correctly with multiple tunnels,2656445179,mherrmann3,2025-02-13T12:25:06Z,"@MikeT-KBU: for me it works very well and stable as long as you don't set up more than 3 port forwards, see https://github.com/rustdesk/rustdesk/issues/487#issuecomment-2564070164."
2835,closed,tcp tunneling doesnt work correctly with multiple tunnels,2656763841,MikeT-KBU,2025-02-13T14:27:31Z,"@mherrmann3 : thx but don't work for us. We use Programms like Pl/Sql-Developer and that uses more than one Connection and this isn't working.
We have found a Workaround with ssh-tunnel over RustDesk Port-Forwarding but it is not nice und need many Config steps. And only one Person can use the RustDesk Portforwarding at a time."
9199,closed,Multiple monitor feature is not working (wayland multiple monitors),2315341665,rustdesk,2024-08-28T13:36:07Z,"It is expected. Wayland does not support it yet.

If you want to choose the other minitor, please go to settings of controlled PC, there is option to releasing token.

https://github.com/rustdesk/rustdesk/pull/7988

![Image](https://github.com/user-attachments/assets/9deab66c-3832-4114-b0a3-d3e52d2cbdde)"
7988,closed,fix: wayland delete restore token,2656132226,rustdesk,2025-02-13T10:19:07Z,"![image](https://github.com/user-attachments/assets/824043e2-a5cc-406f-9728-b205db97abf0)
"
10775,closed,No Screen selection available on KDEneon,2656122578,rustdesk,2025-02-13T10:15:15Z,https://github.com/rustdesk/rustdesk/issues/9199
10772,closed,Multi screen witch privacy issue,2655645234,rustdesk,2025-02-13T06:24:12Z,Support one monitor only for the time being.
6177,closed,Audio delay (TUXEDO OS 2),1780343176,rustdesk,2023-10-26T03:04:27Z,tracked by https://github.com/rustdesk/rustdesk/issues/3565
6177,closed,Audio delay (TUXEDO OS 2),1826744719,chchia,2023-11-26T10:23:41Z,"just to addon, same thing happen for Ubuntu 23.10 on LAN. about 3 second behind."
6177,closed,Audio delay (TUXEDO OS 2),1831393395,chchia,2023-11-29T07:59:37Z,"Hi i just want to supplement that, i was having audio delay by 2 second issues with my ubuntu. and it turn out that i changed the default pulsewire to pipewire some time ago.

changing back to pulsewire fixed the audio delay issues. this might be a hint."
6177,closed,Audio delay (TUXEDO OS 2),2156606702,leucome,2024-06-09T13:27:25Z,"It got the 3 sec delay after updating the computers to Manjaro 24.0. with Plasma 6.  I tried to install pulse audio instead of pipewire then I formatted the PC and installed Manjaro from scratch.  No improvement.  I tried multiple different version of Rustdesk. I also tried to build from source in case. 

I am going to do some more test. But mostly I put a message here to get a notification in case somebody find what is going on. "
6177,closed,Audio delay (TUXEDO OS 2),2185008717,Mortos360,2024-06-23T14:18:43Z,"I have the same issue running AlmaLinux 9.4
Audio has a delay of 2-3 sec, no matter if I go over the public relay server or direct IP connection in LAN, delay is always the same. I tried the version 1.2.4, 1.2.6 and the current nightly from 23.06.2024. No effect.
"
6177,closed,Audio delay (TUXEDO OS 2),2217264343,savineugenioan,2024-07-09T10:23:44Z,"I have the same issue on EndeavourOS
![image](https://github.com/rustdesk/rustdesk/assets/49971855/a98fd2c5-8807-4d11-8832-cb8379743800)

Audio has a delay of about 3 sec. Public relay server or direct IP connection in LAN.
I tried the version 1.2.6, the current nightly buld 1.2.7.
I also use pipewire.
Issue seems to also appear on pulseaudio. Although I am not 100% sure I switched correctly from pipewire."
6177,closed,Audio delay (TUXEDO OS 2),2508084273,Marty651,2024-11-29T16:03:48Z,I have this issue between two Ubuntu 24.10 computers. So I believe the title is misleading as it seems to be a general problem with modern Linux distributions using pipewire. Is there any chance that somebody is working on that?
6177,closed,Audio delay (TUXEDO OS 2),2646309055,OliverRhyme,2025-02-09T13:41:25Z,"> I have this issue between two Ubuntu 24.10 computers. So I believe the title is misleading as it seems to be a general problem with modern Linux distributions using pipewire. Is there any chance that somebody is working on that?

Same with my ubuntu 24.04 x11 the problem seems to be on the remote side since the same delay happens when whether the local is android or mac"
6177,closed,Audio delay (TUXEDO OS 2),2650684780,RogerVigo,2025-02-11T12:31:40Z,I'm using ubuntu 24.04 as a guest and after changing from pipewire to pulse audio the delay was reduced from 3 seconds to barely nothing.
6177,closed,Audio delay (TUXEDO OS 2),2650981765,OliverRhyme,2025-02-11T14:26:47Z,"> I'm using ubuntu 24.04 as a guest and after changing from pipewire to pulse audio the delay was reduced from 3 seconds to barely nothing.

How do you do that?"
10559,closed,The 1.3.7 version conflicts with TUN mode.,2603916439,21pages,2025-01-21T08:09:10Z,"Could you run this program in cmd and show the log? It may crash.

https://github.com/21pages/rustdesk/releases/download/tmp/test_log_crash.exe"
10559,closed,The 1.3.7 version conflicts with TUN mode.,2603932028,mimi365365,2025-01-21T08:17:32Z,"I am someone who doesn't know much about computers and doesn't know how to use cmd. Today, I saw the 1.3.7 version update and updated it, and then the issue mentioned above occurred. I reverted to the 1.3.6 version, and everything works fine.


After further testing, the 1.3.7 version only conflicts with the proxy software's TUN mode. After disabling the TUN mode, the 1.3.7 version works fine. The 1.3.6 version works normally with the proxy software's TUN mode enabled.


I hope the engineers can fix this bug as soon as possible and add a feature to disable the detection of port 21114. For users who do not use the web client, the system keeps sending requests to check port 21114."
10559,closed,The 1.3.7 version conflicts with TUN mode.,2603934599,21pages,2025-01-21T08:18:46Z,"Thanks, found the reason, I'll be fixed soon."
10559,closed,The 1.3.7 version conflicts with TUN mode.,2603948828,imperia777,2025-01-21T08:25:40Z,"A: result: 111, length: 26992
B: result: 0, length: 26992
C: i: 1
D 1: len: 0
thread 'main' panicked at src\win.rs:67:29:
index out of bounds: the len is 0 but the index is 0
stack backtrace:
   0:     0x7ff73ccba7d1 - <unknown>
   1:     0x7ff73ccc741a - <unknown>
   2:     0x7ff73ccb8ae7 - <unknown>
   3:     0x7ff73ccba615 - <unknown>
   4:     0x7ff73ccbbc45 - <unknown>
   5:     0x7ff73ccbba24 - <unknown>
   6:     0x7ff73ccbc2d3 - <unknown>
   7:     0x7ff73ccbc159 - <unknown>
   8:     0x7ff73ccbaf1f - <unknown>
   9:     0x7ff73ccbbd5e - <unknown>
  10:     0x7ff73ccccbd1 - <unknown>
  11:     0x7ff73ccccd37 - <unknown>
  12:     0x7ff73ccb1e43 - <unknown>
  13:     0x7ff73ccb103e - <unknown>
  14:     0x7ff73ccb1026 - <unknown>
  15:     0x7ff73ccb100c - <unknown>
  16:     0x7ff73ccb5c8c - <unknown>
  17:     0x7ff73ccb10bc - <unknown>
  18:     0x7ff73cccadcc - <unknown>
  19:     0x7fff96a0e8d7 - BaseThreadInitThunk
  20:     0x7fff97a3fbcc - RtlUserThreadStart"
10559,closed,The 1.3.7 version conflicts with TUN mode.,2604226231,rustdesk,2025-01-21T10:00:21Z,Please test this new build https://github.com/rustdesk/rustdesk/releases/download/1.3.7/rustdesk-1.3.7-x86_64.exe
10559,closed,The 1.3.7 version conflicts with TUN mode.,2604233539,imperia777,2025-01-21T10:02:28Z,"> Please test this new build https://github.com/rustdesk/rustdesk/releases/download/1.3.7/rustdesk-1.3.7-x86_64.exe

It seems to be working correctly now. Thanks!"
10559,closed,The 1.3.7 version conflicts with TUN mode.,2650586815,yilin101,2025-02-11T11:53:50Z,I'm having the same problem and hopefully it will be fixed in the self-compiling client soon!
486,closed,Dual screen remote dual screen,1119691195,rustdesk,2022-05-06T14:34:44Z,"Yes, it is awesome, but this involves a lot of code/design change, already in the to-do list many months ago."
486,closed,Dual screen remote dual screen,1214486017,techflashYT,2022-08-15T00:28:37Z,Any update on this?  Would love to use rustdesk as a software-based dual monitor solution over my LAN.
486,closed,Dual screen remote dual screen,1235918655,TwoShortPlanks,2022-09-02T21:44:46Z,Hi. Just a thought. Can this be solved by allowing multiple connections to the same endpoint and just selecting screen 1 on the first connection and screen 2 on the second connection? Is this what Teamviewer does (can't remember)? Or is the multiple connections what would need the code/design change?
486,closed,Dual screen remote dual screen,1280072259,ForsakenRei,2022-10-16T22:33:03Z,"Currently I think we can have two connections to one remote at the same time(though in my case I need reopen rustdesk window to start a new connection) but the problem is the two different sessions follows the remote focus, which means I cannot use the two screen on the remote side as both sessions will always display the same focusd screen.

I guess this is where the code changes need to be done."
486,closed,Dual screen remote dual screen,1280124882,rustdesk,2022-10-17T01:03:47Z,https://github.com/rustdesk/rustdesk/discussions/918
486,closed,Dual screen remote dual screen,1329189470,daTony16822,2022-11-28T14:17:44Z,"@ForsakenRei 
I am getting the same problem. Did you have a chance to look into that?
Do you need help?"
486,closed,Dual screen remote dual screen,1329743602,wizzyto12,2022-11-28T20:47:18Z,Is there any plans for implementing this soon? Its kind of a bummer for us...
486,closed,Dual screen remote dual screen,1340874571,oodonnell,2022-12-07T12:08:28Z,"was looking to change to rustdesk after my teamviewer gave issues

this is stopping me from being able to, I usually sign in twice to the same desktop and use monitor 1 on one client and monitor 2 on the other.. but both connections will follow what i select on the other nullifying the objective

I can't continue to use this software while this isnt a functionality"
486,closed,Dual screen remote dual screen,1351698840,Lordvader81,2022-12-14T16:07:37Z,"This application works great for single monitor remote login sessions and while you really can't complain considering that it's free, however if the Devs did add in the ability to display two different screens at the same time somehow i'm sure there are plenty of people that would be willing to pay a small but fair amount ...1$ Per Month or somthing like that.
with emphasis on small & fair .... 
A reminder to the Dev team that this is the reason why millions and millions of users are users are moving away from application applications that were supposed to be free or have very low user fees such as anydesk ..... I understand that a lot of these companies moved in this direction because well they are companies and they need to make money However most of them are just plain greedy with their charge per user per PC mentality...

think about it .... there are billions of active PC users that require remote login capabilities especially now but times are changing with the workforce ... if you're charging an average of$1.00 a month with no other restrictions you're making a billion dollars a month just in subscription fees....... Why get greedy ??.. I mean it really makes no sense to me to be honest. "
486,closed,Dual screen remote dual screen,1386398683,rustdesk,2023-01-18T02:48:44Z,In our milestone.
486,closed,Dual screen remote dual screen,1456283087,paulb39,2023-03-06T14:52:44Z,"Could I get clarification on this enhancement? Since there many different levels of multi-monitor support. In the above request, the user has 2 monitors on the computer they are remoting into. But if I had 2 monitors on my computer, and 1 on the computer I was remoting into, would I be able to use dual monitors? I have been on a quest for remote software that can do that, but only thing that seems to have that ability is rdp / xrdp (and nothing for osx)"
486,closed,Dual screen remote dual screen,1456813160,daTony16822,2023-03-06T19:20:05Z,"> 

The request is to have dual/multiples streams from source.
In the situation :
-2 monitors on source (A and B)
-2 monitors on destination (1 and 2)

Stream A -> 1
Stream B -> 2

Hope this clarify.

As per other software, there is at least one (1) that can do it - it is on a $/month basis. Probably more option that I don't know of. 
To what I understand, that software works on Windows as well as OSX.
"
486,closed,Dual screen remote dual screen,1457215740,paulb39,2023-03-06T23:36:00Z,"Could we update the enhancement request to work the other way? Only care about the client machine monitors? If I remote into a laptop without any monitors connected, but I have 2 on my machine, I'd want to be able to use my 2 monitors in extended mode. "
486,closed,Dual screen remote dual screen,1457255104,ForsakenRei,2023-03-07T00:15:25Z,"Since you are asking for something totally different from the original request it will probably be a separate feature request then.

And I'm not quiet understand what do you mean in extended mode, unless you have a dummy plug which support ultrawide then you can drag the window across multiple monitors from host, otherwise I don't think it's possilbe to attach host monitors to the remote by any means?"
486,closed,Dual screen remote dual screen,1457373811,paulb39,2023-03-07T02:00:53Z,"The only protocol I been able to find that supports it is RDP. I have 2 monitors on my computer, I remote into a laptop without any monitors attached - RDP does all the display rendering from the client machine, so I can just extend the displays- it renders it like if I had 2 monitors hooked up directly to the laptop."
486,closed,Dual screen remote dual screen,1458299340,Lordvader81,2023-03-07T14:45:40Z,"Ultraviewer does this.

 

It doesn't allow multiple streams to the same PC … Yet… 

But you can view both monitors at the same time and drag the remote screen box across both of your monitors essentially allowing you to dual screen the remote machine…

 

Hope this helps.
"
486,closed,Dual screen remote dual screen,1458357379,daTony16822,2023-03-07T15:21:23Z,"Thank you for the suggestion.
There is plenty of paid programs doing it. The topic of this group is about improving Rustdesk which is a free solution."
486,closed,Dual screen remote dual screen,1458493838,Lordvader81,2023-03-07T16:45:40Z,"Yes, I understand that this group is about improving Rustdesk ….. but Rustdesk is not the only free solution out there. Ultraviewer as previously Mentioned, does dual view in extended view and is also a FREE option.

 

In terms of usability, rustdesk is awesome especially considering the price tag, however due to the fact that it is open source, which we can all appreciate, it doesn't get the attention it deserves from the Devs. If I'm not mistaken, I posted this question about dual screen on remote computers a few months ago and this is the first response that we're getting ….🤷🤷

 

It seems like it would be a very simple thing to add to the program … simply allow multiple connections to the remote PC from the same viewer.

this is the way Any Desk is ..

 
"
486,closed,Dual screen remote dual screen,1474225411,fragtion,2023-03-17T18:12:33Z,"What about connecting to more than one remote computer? At the moment all of the tabs consolidate in the same window. This can make it difficult to work between several remote computers because you need to switch tabs in the same Rustdesk instance. It would be nice if we could detach a tab from that tab group, into a new tabbed window, and move that to another monitor... Similar to what most Web Browsers do when you drag a tab out of the window. It creates a new window with the new tab, and additional tabs can be added to that.

This was always a headache for me with AnyDesk, so it's a bit disappointing to see that RustDesk shares the same inherent limitation .."
486,closed,Dual screen remote dual screen,1474546430,ForsakenRei,2023-03-18T00:37:39Z,"> What about connecting to more than one remote computer? At the moment all of the tabs consolidate in the same window. This can make it difficult to work between several remote computers because you need to switch tabs in the same Rustdesk instance. It would be nice if we could detach a tab from that tab group, into a new tabbed window, and move that to another monitor... Similar to what most Web Browsers do when you drag a tab out of the window. It creates a new window with the new tab, and additional tabs can be added to that.
> 
> This was always a headache for me with AnyDesk, so it's a bit disappointing to see that RustDesk shares the same inherent limitation ..

Anydesk allows open two different instances but connect to same remote to display different screens of one machine. But since they changed their price model this is only available to paid users..."
486,closed,Dual screen remote dual screen,1475276642,Lordvader81,2023-03-19T14:28:14Z,"Ultra viewer does that too bro …

Look, I really hate to say it and I love rust desk but it just simply does not offer any of the options that I require therefore I only use it as an emergency redundant fall back….

 

ultra viewer does exactly what I needed to do and it works 95% of the time ….

obviously because it's not open source we know what it's doing … it's offering a good product with lots of updates and bug fixes trying to gather as many users as possible, once that happens they are going to sell to a larger conglomerate for hundreds of millions of dollars which in turn means that they are going to start charging a monthly subscription like everybody else but until then ultra viewer is what I'm using because it just works.
"
486,closed,Dual screen remote dual screen,1476418720,daTony16822,2023-03-20T15:14:48Z,"> What about connecting to more than one remote computer? At the moment all of the tabs consolidate in the same window. This can make it difficult to work between several remote computers because you need to switch tabs in the same Rustdesk instance. It would be nice if we could detach a tab from that tab group, into a new tabbed window, and move that to another monitor... Similar to what most Web Browsers do when you drag a tab out of the window. It creates a new window with the new tab, and additional tabs can be added to that.
> 
> This was always a headache for me with AnyDesk, so it's a bit disappointing to see that RustDesk shares the same inherent limitation ..

> 

Hi,
I am able to open 2 instances of RustDesk and connect to 2 different computers. I have one instance on my screen #1 and another one on my screen #2.  
Try opening 2 instances before connecting maybe?"
486,closed,Dual screen remote dual screen,1493194865,rustdesk,2023-04-02T01:42:19Z,@Kingtous it is time to start this project.
486,closed,Dual screen remote dual screen,1497983840,yass-SC,2023-04-05T19:07:03Z,I also want to note that this feature will be very useful for me.
486,closed,Dual screen remote dual screen,1501088055,iwottan,2023-04-09T09:41:08Z,"Great work on RustDesk. The devs had done amazing job so far. I see it as a very good balance between needed features and effectivenes.
If it is possible to run multiple instances of Rustdesk on the local machine (I know you can do it now)  and the remote side has two monitors and you are also able to choose different monitors for the different instances, that would be great. The use case I can see here is 1. When the local side also has two monitors, you can run once instance on every monitor and the experience will be the same as if you are working on the remote side (when you are in full screen). 2. When you have one monitor on the local side (like a laptop), you can use Virtual desktop (Win10/11, Linux has it integrated) and you can have an instance for every virtual desktop and switch faster between the two monitors on the remote.
As for the suggested payment part. I personally support very much the model to have a completely free (community) edition that can be used by everyone and a paid one (enterprise) solution that can be either customized and/or different level of support. And the donation (crypto, buy me a coffee) should always be on the table as an option."
