Issue ID,Issue State,Issue Title,Comment ID,Author,Created At,Comment Body
60812,closed,Write path normalization without array allocations,2552421140,typescript-bot,2024-12-18T22:53:29Z,"@andrewbranch
The results of the perf run you requested are in!
<details><summary> Here they are:</summary><p>
<h2>tsc</h2>
<b>Comparison Report - baseline..pr</b>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" >
<thead>
<tr>
<th align=left><sub>Metric</sub></th>
<th align=right><sub>baseline</sub></th>
<th align=right><sub>pr</sub></th>
<th align=right><sub>Delta</sub></th>
<th align=right><sub>Best</sub></th>
<th align=right><sub>Worst</sub></th>
<th align=right><sub>p-value</sub></th>
</tr>
</thead>
<tr class=""group""><th align=left colspan=""7""><sub>Compiler-Unions - node (v18.15.0, x64)</sub></th></tr>
<tbody>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Errors</sub></td>
<td align=right><sub>34</sub></td>
<td align=right><sub>34</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Symbols</sub></td>
<td align=right><sub>62,363</sub></td>
<td align=right><sub>62,363</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Types</sub></td>
<td align=right><sub>50,395</sub></td>
<td align=right><sub>50,395</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement memory scenario0 host0"">
<td align=left><sub>Memory used</sub></td>
<td align=right><sub>195,362k (± 1.01%)</sub></td>
<td align=right><sub>196,140k (± 0.73%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>193,230k</sub></td>
<td align=right><sub>196,885k</sub></td>
<td align=right><sub>p=0.230 n=6</sub></td>
</tr>
<tr class=""measurement parse-time scenario0 host0"">
<td align=left><sub>Parse Time</sub></td>
<td align=right><sub>1.59s (± 1.19%)</sub></td>
<td align=right><sub>1.61s (± 1.01%)</sub></td>
<td align=right><sub>+0.02s (+ 1.47%)</sub></td>
<td align=right><sub>1.60s</sub></td>
<td align=right><sub>1.64s</sub></td>
<td align=right><sub>p=0.048 n=6</sub></td>
</tr>
<tr class=""measurement bind-time scenario0 host0"">
<td align=left><sub>Bind Time</sub></td>
<td align=right><sub>0.87s (± 1.62%)</sub></td>
<td align=right><sub>0.86s (± 1.47%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>0.85s</sub></td>
<td align=right><sub>0.88s</sub></td>
<td align=right><sub>p=0.249 n=6</sub></td>
</tr>
<tr class=""measurement check-time scenario0 host0"">
<td align=left><sub>Check Time</sub></td>
<td align=right><sub>11.73s (± 0.48%)</sub></td>
<td align=right><sub>11.79s (± 0.56%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>11.71s</sub></td>
<td align=right><sub>11.87s</sub></td>
<td align=right><sub>p=0.261 n=6</sub></td>
</tr>
<tr class=""measurement emit-time scenario0 host0"">
<td align=left><sub>Emit Time</sub></td>
<td align=right><sub>3.46s (± 3.38%)</sub></td>
<td align=right><sub>3.33s (± 2.58%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>3.26s</sub></td>
<td align=right><sub>3.50s</sub></td>
<td align=right><sub>p=0.063 n=6</sub></td>
</tr>
<tr class=""measurement total scenario0 host0"">
<td align=left><sub>Total Time</sub></td>
<td align=right><sub>17.65s (± 0.66%)</sub></td>
<td align=right><sub>17.60s (± 0.75%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>17.45s</sub></td>
<td align=right><sub>17.77s</sub></td>
<td align=right><sub>p=0.471 n=6</sub></td>
</tr>
</tbody>
<tr class=""group""><th align=left colspan=""7""><sub>angular-1 - node (v18.15.0, x64)</sub></th></tr>
<tbody>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Errors</sub></td>
<td align=right><sub>37</sub></td>
<td align=right><sub>37</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Symbols</sub></td>
<td align=right><sub>947,936</sub></td>
<td align=right><sub>947,936</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Types</sub></td>
<td align=right><sub>410,955</sub></td>
<td align=right><sub>410,955</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement memory scenario0 host0"">
<td align=left><sub>Memory used</sub></td>
<td align=right><sub>1,226,014k (± 0.00%)</sub></td>
<td align=right><sub>1,225,733k (± 0.00%)</sub></td>
<td align=right><sub>-281k (- 0.02%)</sub></td>
<td align=right><sub>1,225,632k</sub></td>
<td ali"
60812,closed,Write path normalization without array allocations,2552468158,andrewbranch,2024-12-18T23:38:13Z,I’m puzzled by the perf results
60812,closed,Write path normalization without array allocations,2552494439,andrewbranch,2024-12-18T23:59:33Z,"Changing the scenarios to have long paths that are already normalized shows the old `normalizePath` regex fast path to be the winner. The scenarios being benchmarked are the tests, which skew heavily toward needing normalization, whereas real-world usage usually results in a no-op. Probably using the regex to test, new function to modify, is going to be the best combination."
60812,closed,Write path normalization without array allocations,2552501434,andrewbranch,2024-12-19T00:06:22Z,@typescript-bot perf test
60812,closed,Write path normalization without array allocations,2552501483,typescript-bot,2024-12-19T00:06:26Z,"Starting jobs; this comment will be updated as builds start and complete.

| Command | Status | Results |
| ------- | ------ | ------- |
| `perf test` | [✅ Started](https://typescript.visualstudio.com/cf7ac146-d525-443c-b23c-0d58337efebc/_build/results?buildId=164429) | [👀 Results](https://github.com/microsoft/TypeScript/pull/60812#issuecomment-2552546486) |"
60812,closed,Write path normalization without array allocations,2552546486,typescript-bot,2024-12-19T00:49:33Z,"@andrewbranch
The results of the perf run you requested are in!
<details><summary> Here they are:</summary><p>
<h2>tsc</h2>
<b>Comparison Report - baseline..pr</b>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" >
<thead>
<tr>
<th align=left><sub>Metric</sub></th>
<th align=right><sub>baseline</sub></th>
<th align=right><sub>pr</sub></th>
<th align=right><sub>Delta</sub></th>
<th align=right><sub>Best</sub></th>
<th align=right><sub>Worst</sub></th>
<th align=right><sub>p-value</sub></th>
</tr>
</thead>
<tr class=""group""><th align=left colspan=""7""><sub>Compiler-Unions - node (v18.15.0, x64)</sub></th></tr>
<tbody>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Errors</sub></td>
<td align=right><sub>34</sub></td>
<td align=right><sub>34</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Symbols</sub></td>
<td align=right><sub>62,363</sub></td>
<td align=right><sub>62,363</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Types</sub></td>
<td align=right><sub>50,395</sub></td>
<td align=right><sub>50,395</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement memory scenario0 host0"">
<td align=left><sub>Memory used</sub></td>
<td align=right><sub>195,042k (± 1.01%)</sub></td>
<td align=right><sub>196,764k (± 0.09%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>196,453k</sub></td>
<td align=right><sub>196,962k</sub></td>
<td align=right><sub>p=0.298 n=6</sub></td>
</tr>
<tr class=""measurement parse-time scenario0 host0"">
<td align=left><sub>Parse Time</sub></td>
<td align=right><sub>1.61s (± 1.30%)</sub></td>
<td align=right><sub>1.60s (± 1.84%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>1.56s</sub></td>
<td align=right><sub>1.64s</sub></td>
<td align=right><sub>p=0.373 n=6</sub></td>
</tr>
<tr class=""measurement bind-time scenario0 host0"">
<td align=left><sub>Bind Time</sub></td>
<td align=right><sub>0.88s (± 2.14%)</sub></td>
<td align=right><sub>0.87s (± 0.60%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>0.86s</sub></td>
<td align=right><sub>0.87s</sub></td>
<td align=right><sub>p=0.452 n=6</sub></td>
</tr>
<tr class=""measurement check-time scenario0 host0"">
<td align=left><sub>Check Time</sub></td>
<td align=right><sub>11.74s (± 0.14%)</sub></td>
<td align=right><sub>11.76s (± 0.66%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>11.67s</sub></td>
<td align=right><sub>11.90s</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement emit-time scenario0 host0"">
<td align=left><sub>Emit Time</sub></td>
<td align=right><sub>3.28s (± 1.20%)</sub></td>
<td align=right><sub>3.31s (± 3.47%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>3.24s</sub></td>
<td align=right><sub>3.54s</sub></td>
<td align=right><sub>p=0.936 n=6</sub></td>
</tr>
<tr class=""measurement total scenario0 host0"">
<td align=left><sub>Total Time</sub></td>
<td align=right><sub>17.50s (± 0.42%)</sub></td>
<td align=right><sub>17.53s (± 0.61%)</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>17.40s</sub></td>
<td align=right><sub>17.66s</sub></td>
<td align=right><sub>p=0.687 n=6</sub></td>
</tr>
</tbody>
<tr class=""group""><th align=left colspan=""7""><sub>angular-1 - node (v18.15.0, x64)</sub></th></tr>
<tbody>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Errors</sub></td>
<td align=right><sub>37</sub></td>
<td align=right><sub>37</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Symbols</sub></td>
<td align=right><sub>947,936</sub></td>
<td align=right><sub>947,936</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement scenario0 host0"">
<td align=left><sub>Types</sub></td>
<td align=right><sub>410,955</sub></td>
<td align=right><sub>410,955</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>~</sub></td>
<td align=right><sub>p=1.000 n=6</sub></td>
</tr>
<tr class=""measurement memory scenario0 host0"">
<td align=left><sub>Memory used</sub></td>
<td align=right><sub>1,226,032k (± 0.00%)</sub></td>
<td align=right><sub>1,225,726k (± 0.01%)</sub></td>
<td align=right><sub>-306k (- 0.02%)</sub></td>
<td align=right><sub>1,225,636k</sub></td>
<td align=right><sub>1"
60812,closed,Write path normalization without array allocations,2557639886,andrewbranch,2024-12-20T19:58:15Z,"From instrumenting the compilation of VS Code, I learned two things:

1. The number of `normalizePath` calls outweighs `getNormalizedAbsolutePath` by ~300x.
2. >99% of all calls to either function end up being a no-op.

Optimizing `getNormalizedAbsolutePath` is unlikely to make a measurable difference.

I'm going to repeat the instrumentation for a TS Server program update and see if the ratios are similar."
60812,closed,Write path normalization without array allocations,2557676612,andrewbranch,2024-12-20T20:28:51Z,"During a TS Server update, _literally_ every call is a no-op.

```
{
  initialize: {
    normalizePath: {
      total: 108354,
      noop: 108026,
      slashes: 0,
      fastReplace: 0,
      full: 328
    },
    getNormalizedAbsolutePath: {
      total: 1978,
      noop: 1958
    }
  },
  update: {
    normalizePath: {
      total: 7839,
      noop: 7839,
      slashes: 0,
      fastReplace: 0,
      full: 0
    },
    getNormalizedAbsolutePath: {
      total: 467,
      noop: 467
    }
  }
}
```"
60812,closed,Write path normalization without array allocations,2578722187,DanielRosenwasser,2025-01-08T21:41:54Z,@typescript-bot pack this
60812,closed,Write path normalization without array allocations,2578722293,typescript-bot,2025-01-08T21:41:59Z,"Starting jobs; this comment will be updated as builds start and complete.

| Command | Status | Results |
| ------- | ------ | ------- |
| `pack this` | [✅ Started](https://typescript.visualstudio.com/cf7ac146-d525-443c-b23c-0d58337efebc/_build/results?buildId=164497) | [❌ Results](https://github.com/microsoft/TypeScript/pull/60812#issuecomment-2578725011) |"
60812,closed,Write path normalization without array allocations,2578725011,typescript-bot,2025-01-08T21:43:54Z,"Hey @DanielRosenwasser, something went wrong when looking for the build artifact. ([You can check the log here](https://typescript.visualstudio.com/TypeScript/_build/index?buildId=164497&_a=summary))."
60812,closed,Write path normalization without array allocations,2578761386,DanielRosenwasser,2025-01-08T22:05:50Z,@typescript-bot pack this
60812,closed,Write path normalization without array allocations,2578761609,typescript-bot,2025-01-08T22:05:55Z,"Starting jobs; this comment will be updated as builds start and complete.

| Command | Status | Results |
| ------- | ------ | ------- |
| `pack this` | [✅ Started](https://typescript.visualstudio.com/cf7ac146-d525-443c-b23c-0d58337efebc/_build/results?buildId=164499) | [✅ Results](https://github.com/microsoft/TypeScript/pull/60812#issuecomment-2578766694) |"
60812,closed,Write path normalization without array allocations,2578766694,typescript-bot,2025-01-08T22:08:16Z,"Hey @DanielRosenwasser, I've packed this into [an installable tgz](https://typescript.visualstudio.com/cf7ac146-d525-443c-b23c-0d58337efebc/_apis/build/builds/164499/artifacts?artifactName=tgz&fileId=C363503DDC9CF8EDD088ADAB07110C96DF6B54D1E2E2CDD0508EAC13AAB8CE4D02&fileName=/typescript-5.8.0-insiders.20250108.tgz). You can install it for testing by referencing it in your `package.json` like so:
```
{
    ""devDependencies"": {
        ""typescript"": ""https://typescript.visualstudio.com/cf7ac146-d525-443c-b23c-0d58337efebc/_apis/build/builds/164499/artifacts?artifactName=tgz&fileId=C363503DDC9CF8EDD088ADAB07110C96DF6B54D1E2E2CDD0508EAC13AAB8CE4D02&fileName=/typescript-5.8.0-insiders.20250108.tgz""
    }
}
```
and then running `npm install`.


---

There is also a playground [for this build](https://www.typescriptlang.org/play?ts=5.8.0-pr-60812-15) and an [npm](https://www.npmjs.com/package/@typescript-deploys/pr-build/v/5.8.0-pr-60812-15) module you can use via `""typescript"": ""npm:@typescript-deploys/pr-build@5.8.0-pr-60812-15""`.;"
60812,closed,Write path normalization without array allocations,2578986116,andrewbranch,2025-01-09T01:02:01Z,"```
ts  - getNormalizedAbsolutePath - non-normalized inputs x 312,203 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(3.13us...3.35us)
new - getNormalizedAbsolutePath - non-normalized inputs x 470,033 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(2.12us...2.14us)
ts  - normalizePath             - non-normalized inputs x 279,383 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(3.51us...3.74us)
new - normalizePath             - non-normalized inputs x 317,772 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(3.13us...3.17us)

ts  - getNormalizedAbsolutePath - normalized inputs  x 1,351,618 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(727.40ns...753.29ns)
new - getNormalizedAbsolutePath - normalized inputs  x 9,384,673 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(105.79ns...106.60ns)
ts  - normalizePath             - normalized inputs x 11,299,524 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(87.34ns...89.66ns)
new - normalizePath             - normalized inputs x 11,162,477 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(88.69ns...90.97ns)

ts  - getNormalizedAbsolutePath - normalized inputs (long)   x 239,527 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(4.13us...4.22us)
new - getNormalizedAbsolutePath - normalized inputs (long) x 3,004,483 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(331.61ns...333.89ns)
ts  - normalizePath             - normalized inputs (long) x 3,221,628 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(307.32ns...315.50ns)
new - normalizePath             - normalized inputs (long) x 3,213,039 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(310.61ns...312.85ns)

ts  - tsc-vscode-macos.json   x 2.44 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(406.30ms...414.83ms)
new - tsc-vscode-macos.json   x 2.45 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(404.74ms...414.85ms)
ts  - tsc-vscode-windows.json x 2.63 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(373.04ms...389.78ms)
new - tsc-vscode-windows.json x 2.74 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(363.90ms...367.53ms)

ts  - tsserver-edit-vscode-macos.json   x 2,220 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(437.21us...457.24us)
new - tsserver-edit-vscode-macos.json   x 4,930 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(200.00us...203.69us)
ts  - tsserver-edit-vscode-windows.json x 2,521 ops/sec (12 runs sampled) v8-never-optimize=true min..max=(380.36us...405.09us)
new - tsserver-edit-vscode-windows.json x 5,392 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(182.71us...187.61us)

ts  - tsserver-startup-vscode-macos.json   x 219 ops/sec (9 runs sampled) v8-never-optimize=true min..max=(4.44ms...4.57ms)
new - tsserver-startup-vscode-macos.json   x 256 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(3.85ms...4.00ms)
ts  - tsserver-startup-vscode-windows.json x 256 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(3.88ms...3.93ms)
new - tsserver-startup-vscode-windows.json x 294 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(3.36ms...3.47ms)
```"
60812,closed,Write path normalization without array allocations,2579011242,andrewbranch,2025-01-09T01:24:25Z,"After latest commit:

```
ts  - getNormalizedAbsolutePath - non-normalized inputs x 302,861 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(3.21us...3.45us)
new - getNormalizedAbsolutePath - non-normalized inputs x 536,370 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(1.79us...1.91us)
ts  - normalizePath             - non-normalized inputs x 237,263 ops/sec (9 runs sampled) v8-never-optimize=true min..max=(3.59us...3.80us)
new - normalizePath             - non-normalized inputs x 383,873 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(2.54us...2.68us)

ts  - getNormalizedAbsolutePath - normalized inputs  x 1,303,039 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(749.03ns...839.55ns)
new - getNormalizedAbsolutePath - normalized inputs  x 8,795,269 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(111.05ns...114.70ns)
ts  - normalizePath             - normalized inputs x 10,916,299 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(89.41ns...95.17ns)
new - normalizePath             - normalized inputs x 10,677,227 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(90.96ns...98.74ns)

ts  - getNormalizedAbsolutePath - normalized inputs (long) x 231,771 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(4.17us...4.59us)
new - getNormalizedAbsolutePath - normalized inputs (long) x 2,899,659 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(337.72ns...360.04ns)
ts  - normalizePath - normalized inputs (long) x 2,996,074 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(310.80ns...332.25ns)
new - normalizePath - normalized inputs (long) x 3,096,857 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(312.29ns...328.02ns)

ts  - tsc-vscode-macos.json   x 2.39 ops/sec (9 runs sampled) v8-never-optimize=true min..max=(406.07ms...418.08ms)
new - tsc-vscode-macos.json   x 2.45 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(401.52ms...422.69ms)
ts  - tsc-vscode-windows.json x 2.62 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(379.20ms...386.33ms)
new - tsc-vscode-windows.json x 2.77 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(358.76ms...361.70ms)

ts  - tsserver-edit-vscode-macos.json   x 2,232 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(444.66us...453.18us)
new - tsserver-edit-vscode-macos.json   x 4,895 ops/sec (12 runs sampled) v8-never-optimize=true min..max=(202.00us...208.18us)
ts  - tsserver-edit-vscode-windows.json x 2,536 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(390.12us...400.87us)
new - tsserver-edit-vscode-windows.json x 5,320 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(186.94us...189.56us)

ts  - tsserver-startup-vscode-macos.json   x 216 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(4.54ms...4.71ms)
new - tsserver-startup-vscode-macos.json   x 247 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(4.02ms...4.11ms)
ts  - tsserver-startup-vscode-windows.json x 247 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(3.95ms...4.17ms)
new - tsserver-startup-vscode-windows.json x 291 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(3.36ms...3.54ms)
```

and just comparing the last commit to the one before it:

```
old - getNormalizedAbsolutePath - non-normalized inputs x 449,445 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(2.20us...2.27us)
new - getNormalizedAbsolutePath - non-normalized inputs x 564,347 ops/sec (12 runs sampled) v8-never-optimize=true min..max=(1.74us...1.79us)
old - normalizePath             - non-normalized inputs x 307,495 ops/sec (10 runs sampled) v8-never-optimize=true min..max=(3.22us...3.27us)
new - normalizePath             - non-normalized inputs x 396,067 ops/sec (11 runs sampled) v8-never-optimize=true min..max=(2.49us...2.55us)
```"
60812,closed,Write path normalization without array allocations,2580770507,andrewbranch,2025-01-09T16:38:36Z,@typescript-bot perf test
60812,closed,Write path normalization without array allocations,2580770672,typescript-bot,2025-01-09T16:38:41Z,"Starting jobs; this comment will be updated as builds start and complete.

| Command | Status | Results |
| ------- | ------ | ------- |
| `perf test` | [✅ Started](https://typescript.visualstudio.com/cf7ac146-d525-443c-b23c-0d58337efebc/_build/results?buildId=164502) | [👀 Results](https://github.com/microsoft/TypeScript/pull/60812#issuecomment-2580865172) |"
